source_lang,target_lang,filename,error_type,error_details
java,python,codeforces_30_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/codeforces_30_A.py"", line 35, in <module>
    codeforces_30_A().main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/codeforces_30_A.py"", line 6, in main
    self.solve(sys.stdin)
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/codeforces_30_A.py"", line 9, in solve
    A = int(sc.readline())
        ^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '-1 -1 5\n'
"
java,python,atcoder_AGC034_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_AGC034_B.py"", line 25, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_AGC034_B.py"", line 22, in main
    solver.solve(1, in_, out)
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_AGC034_B.py"", line 6, in solve
    s = in_.next().replace('BC', 'D')
        ^^^^^^^^
AttributeError: 'list_iterator' object has no attribute 'next'
"
java,python,atcoder_ABC146_D.py,Runtime Error,"Test Index: 11 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC146_D.py"", line 25, in <module>
    dfs(0, -1, -1)
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC146_D.py"", line 22, in dfs
    dfs(nei, k, to)
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC146_D.py"", line 22, in dfs
    dfs(nei, k, to)
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC146_D.py"", line 22, in dfs
    dfs(nei, k, to)
  [Previous line repeated 996 more times]
RecursionError: maximum recursion depth exceeded
"
java,python,atcoder_ABC150_D.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC150_D.py"", line 7, in <module>
    a = list(map(lambda x: int(x) // 2, input().split()))
                                        ^^^^^^^
EOFError: EOF when reading a line
"
java,python,atcoder_ABC178_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC178_B.py"", line 52, in <module>
    a[i] = in_.nextLong()
           ^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC178_B.py"", line 24, in nextLong
    return int(self.next())
           ^^^^^^^^^^^^^^^^
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'
"
java,python,codeforces_387_A.py,Runtime Error,"Test Index: 4 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/codeforces_387_A.py"", line 9, in <module>
    result = datetime.combine(datetime.min, x) - timedelta(hours=y.hour, minutes=y.minute)
             ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
OverflowError: date value out of range
"
java,python,atcoder_ABC123_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC123_B.py"", line 3, in <module>
    from sortedcontainers import SortedDict
ModuleNotFoundError: No module named 'sortedcontainers'
"
java,python,atcoder_ABC122_C.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_ABC122_C.py"", line 3, in <module>
    n = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '100000 100000'
"
java,python,atcoder_AGC014_D.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_AGC014_D.py"", line 34, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_AGC014_D.py"", line 30, in main
    m = maxMatching(0, -1) // 2
        ^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_AGC014_D.py"", line 8, in maxMatching
    for w in g[v]:
             ^
NameError: name 'g' is not defined
"
java,python,atcoder_AGC002_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/avatar/direct_translation/java/python/atcoder_AGC002_A.py"", line 2, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 10'
"
